Driver,Stint,Compound,StintLength,Team,StartingPosition,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges,Year,Circuit
BEA,1.0,INTERMEDIATE,2,Haas F1 Team,20.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,39.0245,1.1214999999999975,118.5325417123178,7.570784277094887,236.5,34.5,54.0,2025,Australian Grand Prix
BEA,2.0,INTERMEDIATE,1,Haas F1 Team,20.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,36.187000000000005,0.0,113.63897231932773,0.0,196.0,0.0,55.0,2025,Australian Grand Prix
BEA,3.0,INTERMEDIATE,1,Haas F1 Team,20.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,41.647000000000006,0.0,113.36257942392457,0.0,237.0,0.0,46.0,2025,Australian Grand Prix
BEA,4.0,INTERMEDIATE,35,Haas F1 Team,20.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,23.311000000000003,6.7956556332494,185.0099347836631,27.14451733012558,224.76267853714288,16.69605178213602,39.542857142857144,2025,Australian Grand Prix
BEA,5.0,MEDIUM,5,Haas F1 Team,20.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,22.0324,6.276990699371794,189.50036186069107,26.88333566445554,229.8100501323097,33.49422218986838,36.6,2025,Australian Grand Prix
BEA,6.0,INTERMEDIATE,13,Haas F1 Team,20.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,22.456,7.492002679781032,187.38903976414073,25.205639941016855,227.23076923076923,16.42303188608489,39.07692307692308,2025,Australian Grand Prix
BOR,1.0,INTERMEDIATE,2,Kick Sauber,15.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,35.682500000000005,1.6234999999999964,123.24382452455131,11.972707430533859,249.5,44.5,41.5,2025,Australian Grand Prix
BOR,2.0,INTERMEDIATE,1,Kick Sauber,15.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,41.841,0.0,113.61387424332514,0.0,211.0,0.0,41.0,2025,Australian Grand Prix
BOR,3.0,INTERMEDIATE,1,Kick Sauber,15.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,39.17700000000001,0.0,120.71502337006636,0.0,208.0,0.0,45.0,2025,Australian Grand Prix
BOR,4.0,INTERMEDIATE,29,Kick Sauber,15.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,21.000413793103448,6.526724111058987,194.26983252457873,21.507151273409246,237.8721674403941,14.888532234289686,37.3448275862069,2025,Australian Grand Prix
BOR,5.0,MEDIUM,11,Kick Sauber,15.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,23.216000000000005,6.1849466963235535,172.5295298453404,36.12089606188431,208.7060606060606,33.807705828258506,41.90909090909091,2025,Australian Grand Prix
BOR,6.0,INTERMEDIATE,2,Kick Sauber,15.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,16.011,1.1380000000000008,204.92983746716948,8.127956627717367,262.0,37.0,32.5,2025,Australian Grand Prix
DOO,1.0,INTERMEDIATE,1,Alpine,14.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,48.594,0.0,53.39824482644645,0.0,260.0,0.0,20.0,2025,Australian Grand Prix
GAS,1.0,INTERMEDIATE,2,Alpine,9.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,40.6215,7.797499999999999,125.93715010898399,16.686541757656386,266.5,39.5,51.0,2025,Australian Grand Prix
GAS,2.0,INTERMEDIATE,1,Alpine,9.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,42.103,0.0,116.08143149814033,0.0,237.0,0.0,47.0,2025,Australian Grand Prix
GAS,3.0,INTERMEDIATE,1,Alpine,9.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,45.64,0.0,122.51095242201579,0.0,244.0,0.0,50.0,2025,Australian Grand Prix
GAS,4.0,INTERMEDIATE,29,Alpine,9.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,20.163068965517244,7.51760301091555,196.281415478721,21.2149131872144,232.51724137931035,15.531104918073884,35.93103448275862,2025,Australian Grand Prix
GAS,5.0,HARD,13,Alpine,9.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,28.40884615384615,9.206018139039886,173.69045038416292,32.32101107953041,238.07526222097903,24.14103998319362,46.46153846153846,2025,Australian Grand Prix
GAS,6.0,INTERMEDIATE,11,Alpine,9.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,27.061727272727275,10.13918430546389,175.77598906795393,30.40124523104963,230.6113634909091,8.9344288812834,44.72727272727273,2025,Australian Grand Prix
HAD,1.0,INTERMEDIATE,1,Racing Bulls,11.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,117.37099999999998,0.0,0.0,0.0,0.0,0.0,1.0,2025,Australian Grand Prix
HAM,1.0,INTERMEDIATE,2,Ferrari,8.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,53.3505,3.5944999999999965,127.07648604928991,17.17930161817565,256.0,51.0,52.5,2025,Australian Grand Prix
HAM,2.0,INTERMEDIATE,1,Ferrari,8.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,61.543000000000006,0.0,115.49255774049917,0.0,215.0,0.0,55.0,2025,Australian Grand Prix
HAM,3.0,INTERMEDIATE,1,Ferrari,8.0,0 days 01:28:38.324617977,15.707865168539326,78.42134831460675,1009.9016853932583,0.3258426966292135,18.942134831460674,242.2865168539326,3.475280898876404,55.818,0.0,122.23956982994962,0.0,213.0,0.0,49.0,2025,Australian Grand Prix
