Driver,Year,Circuit,nLaps,NumberOfStints,CompoundStrategy,StintLengthStrategy,Team,StartingPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,mean_brake_time,std_brake_time,AvgSpeed,StdSpeed,AvgSpeedDelta,StdSpeedDelta,AvgGearChanges
ALO,2022,Circuit de Spa-Francorchamps,44,3,"['MEDIUM', 'MEDIUM', 'HARD']","[11, 14, 19]",Alpine,3,21.78717948717949,40.51923076923077,971.0519230769228,0.0,36.08397435897436,257.1474358974359,1.5192307692307692,19.633710754158127,4.945505785788651,210.52917643422268,14.314682318330428,257.1395534290271,21.474259485125305,44.26156299840511
ALO,2022,Circuit Gilles Villeneuve,70,3,"['MEDIUM', 'HARD', 'MEDIUM']","[28, 21, 21]",Alpine,2,20.762962962962963,28.925925925925927,1012.4012345679012,0.0,41.26111111111111,141.24074074074073,3.5524691358024696,17.75109126984127,3.9670968840047087,189.94523445247546,19.268888619858522,252.29841268148144,15.666368871666434,46.64285714285714
ALO,2022,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[18, 35]",Alpine,7,30.164843750000003,47.734375,967.9078125,0.0,54.46171875,118.1484375,1.94609375,20.79899285714286,2.407330571392058,203.45657597690467,14.384712109618075,237.44095805968254,14.381542285224112,41.74126984126985
ALO,2022,Hungaroring Circuit,70,2,"['MEDIUM', 'HARD']","[21, 48]",Alpine,6,18.55988023952096,69.31736526946108,985.5814371257484,0.2754491017964072,26.720958083832333,285.23353293413174,4.0341317365269465,21.39750744047619,1.7276587642940204,180.50005146512427,9.46950863112298,207.28422619047618,14.58528846012338,40.48660714285714
ALO,2022,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'HARD']","[40, 24]",Alpine,9,24.312727272727276,34.442424242424245,780.4072727272726,0.0,41.68909090909092,197.79393939393935,1.336969696969697,18.718866666666667,1.9813771050181201,180.68917485416267,7.06877001307101,262.2166666666667,14.004345661449019,35.69166666666666
ALO,2022,Miami International Autodrome,57,2,"['MEDIUM', 'HARD']","[15, 42]",Alpine,11,30.617283950617285,58.858024691358025,1009.3049382716048,0.0555555555555555,42.81975308641975,174.38888888888889,2.2672839506172835,20.878138095238093,3.4994704133836723,195.61776008617244,12.703768350995466,257.2751487161904,14.152749181189414,45.614285714285714
ALO,2022,Jeddah Corniche Circuit,50,2,"['MEDIUM', 'HARD']","[16, 20]",Alpine,7,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,28.40921052631579,304.50657894736844,2.359210526315789,15.689143750000001,4.93494680713286,214.240436141572,27.53507226839468,232.94895829333333,21.025410187853964,47.33125
ALO,2022,Circuit of the Americas,56,3,"['HARD', 'MEDIUM', 'HARD']","[18, 4, 34]",Alpine,14,29.28529411764706,49.62352941176471,991.1994117647056,0.0,35.523529411764706,107.73529411764706,5.487058823529412,25.523901416122005,2.641728830611546,166.686911131457,11.031472931337381,239.65631808278866,16.43197396717153,53.71568627450981
ALO,2023,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'HARD']","[12, 24, 22]",Aston Martin,7,26.962820512820524,51.0,1014.9275641025638,0.0,33.46089743589744,284.93589743589746,1.794871794871795,15.731473484848484,1.6409298372697885,206.96304475536377,6.318296990608431,261.13762626262627,14.505241733108145,49.45075757575757
ALO,2023,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[11, 40]",Aston Martin,6,24.860625,49.225,1008.64625,0.0,41.21,125.6875,1.083125,25.468054545454546,3.0310172166160774,194.2798026891063,15.353287247880997,266.75264079151935,12.949748816086037,61.725
ALO,2023,Bahrain International Circuit,57,3,"['SOFT', 'HARD', 'HARD']","[14, 20, 23]",Aston Martin,5,27.43167701863354,21.49689440993789,1016.8639751552795,0.0,31.01180124223602,177.13043478260866,0.6832298136645961,20.215908178053834,1.601545120260095,193.80218650954234,7.926579903089423,255.0728778467909,11.552680843605819,54.10434782608695
ALO,2023,Circuit de Spa-Francorchamps,44,3,"['MEDIUM', 'MEDIUM', 'SOFT']","[10, 19, 15]",Aston Martin,9,17.873333333333335,61.92666666666667,966.6273333333332,0.0733333333333333,28.24066666666667,130.04666666666665,1.594666666666667,17.474926315789475,1.5078215760023916,219.2486807314191,5.968011040421785,258.46783625730995,17.422926485072498,46.61052631578948
ALO,2023,Silverstone Circuit,52,2,"['MEDIUM', 'SOFT']","[33, 19]",Aston Martin,9,21.473509933774835,56.18543046357616,1001.2258278145694,0.0,30.94105960264901,205.39735099337747,3.023841059602649,17.03945374800638,4.895751269093228,213.62477272557777,23.57509359139282,228.7200956937799,16.353624409930976,43.61562998405104
ALO,2023,Circuit Gilles Villeneuve,70,3,"['MEDIUM', 'HARD', 'HARD']","[12, 29, 29]",Aston Martin,2,18.53024691358025,63.901234567901234,1011.5524691358024,0.0,30.59320987654321,314.1296296296296,1.941975308641975,15.702959770114939,2.951503386958178,194.7081731763453,15.15364089303628,252.94412835800767,13.080531045164259,51.21360153256705
ALO,2023,Hungaroring Circuit,70,3,"['MEDIUM', 'HARD', 'HARD']","[20, 23, 27]",Aston Martin,8,28.808536585365857,32.80487804878049,988.4018292682925,0.0,48.57926829268293,174.53658536585365,1.4408536585365852,20.503767552334946,1.3142934089905813,183.56869241633544,6.119396832030609,222.62375201288248,14.21936323742672,46.57012882447665
ALO,2023,Autodromo Nazionale Monza,53,2,"['MEDIUM', 'HARD']","[21, 30]",Aston Martin,10,29.330128205128204,42.32051282051282,1000.5615384615384,0.0,42.928205128205136,179.26923076923077,1.13974358974359,13.442469047619046,1.481152374394834,235.79332925831642,7.329131246787412,272.1380952380953,12.155136278567113,40.1452380952381
ALO,2023,Suzuka Circuit,53,3,"['SOFT', 'HARD', 'HARD']","[11, 14, 28]",Aston Martin,10,27.28860759493671,42.31645569620253,1012.9335443037972,0.0,42.070253164556966,121.50632911392404,1.8297468354430384,19.10972186147186,2.9581437274245865,198.02671346736417,17.82853755300317,245.79675324675327,16.751573192549465,47.089826839826834
ALO,2023,Las Vegas Strip Circuit,50,3,"['MEDIUM', 'HARD', 'HARD']","[1, 25, 24]",Aston Martin,9,18.05,47.36111111111112,939.7814814814814,0.0,17.99444444444444,220.33333333333334,2.3009259259259256,26.44119388888889,5.3734478404930455,192.00485940163512,17.82781141250972,283.965102528,9.622429965636494,74.52055555555556
ALO,2023,Autódromo Hermanos Rodríguez,71,3,"['MEDIUM', 'HARD', 'HARD']","[29, 5, 13]",Aston Martin,13,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421052,247.68421052631575,1.4900000000000002,20.57098868258179,2.4222334342783913,164.6746440541957,19.379266105760536,277.5653404067197,20.006581706051374,43.40212201591512
ALO,2023,Miami International Autodrome,57,2,"['MEDIUM', 'HARD']","[24, 33]",Aston Martin,2,27.11741935483871,59.42580645161291,1018.3787096774192,0.0,36.68903225806452,135.54193548387096,3.970322580645162,16.794268939393938,1.2744323068987986,207.21019913172282,4.679894023205845,259.3087121212121,12.136408133107096,43.35227272727272
ALO,2023,Jeddah Corniche Circuit,50,2,"['MEDIUM', 'HARD']","[18, 32]",Aston Martin,2,26.09189189189189,57.79054054054054,1010.9297297297296,0.0,31.79256756756757,271.1621621621622,1.772297297297297,13.606387152777778,6.264340449103141,227.5046193856029,20.094674593515027,228.86104383132079,12.219317008656859,44.34895833333333
ALO,2023,Marina Bay Street Circuit,61,3,"['MEDIUM', 'HARD', 'SOFT']","[20, 24, 18]",Aston Martin,7,29.844318181818185,72.0284090909091,1008.9784090909092,0.0,36.42215909090909,169.2840909090909,1.4159090909090908,24.41423055555555,2.8536339562562207,169.77966849299744,14.07333378739184,240.92314814814816,16.65604071907211,63.653703703703705
ALO,2023,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'SOFT', 'HARD']","[19, 25, 22]",Aston Martin,8,22.674025974025977,63.077922077922075,1001.0909090909093,0.0,33.838961038961045,132.64285714285714,1.8694805194805195,13.680923700159491,1.3647897726007372,206.15658177512546,7.065275062712419,219.4699202551834,17.408191125415467,39.4207336523126
ALO,2023,Circuit of the Americas,56,3,"['MEDIUM', 'MEDIUM', 'HARD']","[19, 23, 7]",Aston Martin,19,29.96011904761904,41.910714285714285,993.7309523809523,0.0,40.62857142857143,107.89285714285715,3.3142857142857145,22.25785038683666,2.266871468333236,188.1192076270801,7.926823666588987,246.8938650975264,16.9786133747496,52.140568813337694
ALO,2024,Yas Marina Circuit,58,3,"['MEDIUM', 'HARD', 'HARD']","[13, 24, 21]",Aston Martin,8,26.768243243243244,51.44594594594594,1017.4263513513514,0.0,31.80540540540541,137.03378378378378,1.9006756756756757,16.32809126984127,2.2558176431005137,206.2865458949117,9.272967668506213,257.9410866910867,14.970188655841248,45.858821733821735
ALO,2024,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[11, 40]",Aston Martin,7,26.70592105263158,38.01973684210526,1017.6401315789471,0.0,44.34934210526316,123.55263157894736,1.5513157894736842,25.417659090909087,2.0777536116113176,192.752839772409,8.676885013247208,265.37793744581825,16.573076391634704,69.57386363636363
ALO,2024,Circuit de Spa-Francorchamps,44,2,"['MEDIUM', 'MEDIUM']","[13, 31]",Aston Martin,8,21.32846715328467,49.58394160583941,978.0963503649637,0.0,42.26715328467153,140.98540145985402,1.6832116788321163,16.536926799007443,1.5525099689087258,225.58813180007257,4.794376405004053,257.76379637836226,18.704233303800315,47.53473945409429
ALO,2024,Circuit Zandvoort,72,2,"['MEDIUM', 'HARD']","[31, 40]",Aston Martin,7,19.00588235294118,60.96078431372549,1019.981045751634,0.0,30.80588235294118,218.0718954248366,4.568627450980392,16.20409798387097,1.1903256907715714,198.206450497213,5.5307429959382315,226.39603765135476,16.17288020877721,39.727016129032265
ALO,2024,Hungaroring Circuit,70,3,"['SOFT', 'MEDIUM', 'HARD']","[7, 30, 33]",Aston Martin,7,28.82387096774194,46.92258064516128,981.6767741935486,0.0,44.91612903225806,221.18709677419352,1.2496774193548386,20.369336363636364,1.1591711929184685,182.32632626946554,5.120720842601453,221.67200577200575,17.631610495033506,47.24083694083694
ALO,2024,Autodromo Nazionale Monza,53,3,"['MEDIUM', 'HARD', 'HARD']","[12, 23, 18]",Aston Martin,11,33.1015037593985,32.285714285714285,993.2285714285714,0.0,49.31127819548872,200.62406015037595,1.518796992481203,13.032022946859906,1.4264435574743979,240.9443421454661,9.788601963696648,274.40700483091786,14.109980938833429,40.597423510466996
ALO,2024,Marina Bay Street Circuit,61,2,"['MEDIUM', 'HARD']","[25, 36]",Aston Martin,7,30.786250000000003,74.65,1008.024375,0.0,36.445625,192.49375,0.955,24.919159444444446,1.2169640877478778,176.50977986509935,4.7457089888247594,243.7477777777778,10.390354006967865,63.51222222222222
ALO,2024,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'HARD']","[19, 26, 20]",Aston Martin,10,24.132467532467533,63.44155844155844,1001.3564935064936,0.006493506493506401,41.09610389610391,207.37012987012983,2.123376623376624,14.423228070175435,1.3257875497650877,204.32152120123206,7.077293765140662,221.28346828609986,16.625160260322392,37.11599190283401
ALO,2024,Circuit of the Americas,56,2,"['MEDIUM', 'HARD']","[26, 29]",Aston Martin,7,28.12129032258064,35.535483870967745,1006.5090322580644,0.0,46.60193548387097,223.88387096774196,1.5,21.58431100795756,2.3607782571277798,189.62015561327084,12.275802032716154,241.12732095490716,16.34409269402365,55.83289124668435
BEA,2024,Baku City Circuit,51,2,"['MEDIUM', 'HARD']","[14, 37]",Haas F1 Team,10,26.70592105263158,38.01973684210526,1017.6401315789471,0.0,44.34934210526316,123.55263157894736,1.5513157894736842,27.580939189189188,3.0523742161271477,193.00342633555033,8.731776539163697,267.6164305734535,16.33236758522837,56.48938223938224
BOT,2019,Yas Marina Circuit,58,2,"['MEDIUM', 'HARD']","[29, 26]",Mercedes,20,26.018045112781955,64.47142857142858,1015.3834586466164,0.0,29.566165413533835,221.09774436090223,1.2646616541353384,20.84476127320955,1.7989987105299872,191.83007393934002,5.066966405441399,247.79442970822282,17.257689545919366,47.600795755968164
BOT,2019,Albert Park Circuit,58,2,"['SOFT', 'MEDIUM']","[23, 35]",Mercedes,2,23.47786885245901,70.4532786885246,1015.3344262295084,0.0,41.31311475409837,155.327868852459,1.166393442622951,12.247875155279502,1.412525012058188,214.59332681862412,5.30523462370396,216.15161493730847,14.561442136063173,39.81552795031055
BOT,2019,Red Bull Ring,71,2,"['MEDIUM', 'HARD']","[21, 50]",Mercedes,3,34.44406779661016,17.965254237288136,940.8889830508476,0.0,50.74406779661018,188.85593220338984,1.225423728813559,10.186857142857143,1.3220030876829925,222.78621488566688,5.293125223386756,236.20238095238096,13.238962583165836,35.55095238095238
BOT,2019,Baku City Circuit,51,2,"['SOFT', 'MEDIUM']","[12, 39]",Mercedes,1,19.76356589147287,51.40852713178294,1013.7751937984495,0.0,39.65426356589147,167.48062015503876,1.2496124031007751,20.123496794871794,2.3663454689585537,198.27823658989672,7.392847299597584,251.6576923076923,15.918458437595842,53.528846153846146
BOT,2019,Bahrain International Circuit,57,3,"['SOFT', 'MEDIUM', 'SOFT']","[12, 27, 18]",Mercedes,4,26.210852713178287,53.372093023255815,1003.4372093023256,0.0,28.610852713178293,60.72093023255814,2.7108527131782947,18.863209876543213,2.2550666249457234,195.73755577347274,10.677230076491659,241.358024691358,15.66573503139665,46.75
BOT,2019,Circuit de Spa-Francorchamps,44,2,"['SOFT', 'MEDIUM']","[23, 21]",Mercedes,4,17.4,57.03,968.2575,0.0,28.119166666666665,154.29166666666666,2.0358333333333336,15.977683229813668,4.73080513853418,222.81763643774494,18.486689545983907,253.2639751552795,17.740676702376245,41.665631469979296
BOT,2019,Interlagos Circuit,71,3,"['SOFT', 'HARD', 'MEDIUM']","[26, 15, 11]",Mercedes,4,21.016793893129773,60.289312977099236,924.7916030534352,0.0,46.45343511450381,149.05343511450383,1.287786259541985,13.882415617715617,1.372686732142163,203.72897720446483,13.106028948511765,238.6154633117145,23.733169639615483,33.180419580419574
BOT,2019,Silverstone Circuit,52,3,"['MEDIUM', 'MEDIUM', 'SOFT']","[16, 29, 7]",Mercedes,1,18.90508474576272,62.13559322033897,1006.3330508474577,0.0,30.32203389830509,64.38983050847457,2.011864406779661,11.586978345648603,3.396682687969181,227.07993766037637,15.341063215207704,217.8126026272578,24.58987276341999,32.52555418719212
BOT,2019,Circuit Gilles Villeneuve,70,3,"['MEDIUM', 'HARD', 'SOFT']","[30, 37, 3]",Mercedes,6,29.368253968253967,16.14761904761905,1022.1111111111112,0.0,51.098412698412695,224.30952380952377,1.3087301587301583,14.394284384384385,1.275831515019873,203.13646870469572,6.714364344820045,251.7303303303303,11.964855200920168,43.75075075075074
BOT,2019,Shanghai International Circuit,56,3,"['MEDIUM', 'HARD', 'MEDIUM']","[21, 15, 20]",Mercedes,1,19.32992125984252,45.98110236220473,1019.2181102362205,0.0,27.33700787401575,93.8031496062992,3.3157480314960632,15.41899365079365,2.0581451186675284,197.71347097522656,7.141683510757041,244.2095238095238,15.956271033736963,43.606349206349215
BOT,2019,Circuit Paul Ricard,53,2,"['MEDIUM', 'HARD']","[23, 30]",Mercedes,2,26.89421487603306,39.09090909090909,966.7239669421492,0.0,54.525619834710746,97.66115702479338,1.6785123966942148,16.167617391304347,1.2084698847613813,216.73871994809656,6.8816688281786345,233.97753623188407,16.222464508180394,40.107246376811595
BOT,2019,Hungaroring Circuit,70,3,"['MEDIUM', 'HARD', 'MEDIUM']","[5, 41, 23]",Mercedes,2,25.66,33.893076923076926,986.4846153846153,0.0,44.09692307692308,192.77692307692305,1.1938461538461538,17.07023739837398,1.8628578272221727,187.07901962982427,6.99015330182516,226.7591375044185,23.653873911274857,43.99505125486038
BOT,2019,Autodromo Nazionale Monza,53,2,"['SOFT', 'MEDIUM']","[27, 26]",Mercedes,3,21.0972972972973,51.57477477477477,989.2405405405406,0.0,33.04054054054055,221.07207207207207,1.5666666666666669,11.439039886039886,2.2470758869658685,243.75926413940283,9.72227080147471,263.57336182336184,14.041901303125147,33.12678062678063
BOT,2019,Suzuka Circuit,53,3,"['SOFT', 'MEDIUM', 'SOFT']","[17, 19, 17]",Mercedes,3,21.619354838709672,57.47822580645161,1009.141935483871,0.0,32.18387096774193,286.991935483871,5.468548387096775,11.804784313725492,1.7138926297980808,221.2528943826587,6.7135492182269205,242.96491228070172,17.258786323125847,35.79050567595459
BOT,2019,Autódromo Hermanos Rodríguez,71,2,"['MEDIUM', 'HARD']","[36, 35]",Mercedes,6,23.203030303030303,46.28787878787879,780.509090909091,0.0,41.633333333333326,150.46969696969697,1.3265151515151512,17.475660317460317,1.6344214764331557,187.5940116073213,8.321520582463007,267.0757936507937,12.964938051910783,35.37023809523809
BOT,2019,Circuit de Monaco,78,3,"['SOFT', 'MEDIUM', 'HARD']","[11, 1, 66]",Mercedes,2,22.7546762589928,52.69784172661871,1010.9107913669064,0.6258992805755396,32.72949640287769,130.84172661870502,0.9035971223021585,26.224474747474744,1.840561432195896,131.12993808031365,7.798924761230843,240.83630050909088,7.123449686203827,38.84848484848485
BOT,2019,Sochi Autodrom,53,2,"['MEDIUM', 'SOFT']","[28, 25]",Mercedes,4,22.02977099236641,67.41526717557252,1016.7824427480916,0.0076335877862595,34.33206106870229,255.18320610687024,1.8740458015267176,19.496919285714284,7.094515781341158,201.72632126356268,26.404402712934235,214.62857142857143,19.6704374752279,46.69571428571429
BOT,2019,Marina Bay Street Circuit,61,2,"['SOFT', 'HARD']","[22, 39]",Mercedes,5,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,166.88387096774193,1.8574193548387092,27.47705652680653,3.2702152820623214,159.51402098479326,13.198349371127788,238.5095376982129,16.1332561598857,56.59848484848485
BOT,2019,Circuit de Barcelona-Catalunya,66,3,"['SOFT', 'MEDIUM', 'SOFT']","[26, 19, 21]",Mercedes,1,20.147727272727277,54.724242424242426,1006.7916666666666,0.0,40.72727272727273,153.82575757575756,1.9295454545454545,15.84691244135981,3.9510178104270306,193.85065373811076,16.567847573711337,230.13080225774695,15.27817811091883,37.946147419831625
BOT,2019,Circuit of the Americas,56,3,"['MEDIUM', 'HARD', 'MEDIUM']","[14, 21, 21]",Mercedes,1,21.47557251908397,29.242748091603048,1001.4763358778628,0.0,29.08167938931297,183.5267175572519,2.553435114503817,19.63250793650794,1.5226868081072087,194.8714162433279,5.458942103319157,233.80158730158732,17.45951388701936,48.63492063492063
BOT,2020,Silverstone Circuit,52,3,"['MEDIUM', 'HARD', 'HARD']","[13, 19, 20]",Mercedes,1,25.28706896551724,58.556034482758626,1000.9508620689656,0.0,43.22758620689657,71.93103448275862,2.236206896551724,13.129321592442645,1.6014312375840636,227.10469774566056,6.9882597883215,224.0476383265857,22.071523351568803,32.478070175438596
BOT,2020,Yas Marina Circuit,58,2,"['MEDIUM', 'HARD']","[10, 45]",Mercedes,2,23.12148148148148,55.44666666666667,1015.8474074074076,0.0,27.98,258.24444444444447,2.504444444444444,21.317577777777778,4.884553730761444,189.052228711288,14.343438555310325,239.24444444444447,14.716226106061697,51.88333333333333
